'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
33092,66600,7040,81000,202370,0,0,0,202370,186000,5525995.52,1084.65,29716.48
29835,66600,5910,82800,203630,0,0,0,203630,188400,4980736,1089.53,26490.88
27780,65400,6880,84600,205040,0,0,0,205040,186600,4634705.92,1098.4,24862.72
33661,61800,10790,83400,206623,0,0,0,206623,187800,5620367.36,1105.24,29900.8
27381,65400,6380,81600,205676,0,0,0,205676,188400,4571791.36,1099.29,24268.8
26288,66600,6100,82800,199892,0,0,0,199892,186600,4393533.44,1068.73,23521.28
29965,64200,7550,82800,203858,0,0,0,203858,187800,5001707.52,1090.2,26624
29380,64200,8210,83400,204979,0,0,0,204979,187200,4907335.68,1099.05,26224.64
29595,65400,7270,82200,203785,0,0,0,203785,186600,4938792.96,1092.85,26490.88
25991,67800,5360,81000,206593,0,0,0,206593,187800,4341104.64,1104.4,23111.68
26447,66600,5980,83400,204067,0,0,0,204067,186600,4414504.96,1091.34,23644.16
27079,66000,6210,80400,205566,0,0,0,205566,186600,4519362.56,1100.59,24258.56
27406,66600,5980,81000,208420,0,0,0,208420,187800,4571791.36,1114.34,24401.92
26437,66600,6030,84000,206093,0,0,0,206093,186600,4414504.96,1103.16,23654.4
33425,64800,7820,84000,204466,0,0,0,204466,186600,5578424.32,1095.57,29890.56
29297,66000,6740,81000,208252,0,0,0,208252,188400,4896849.92,1113.7,25937.92
36066,63600,8940,81600,201819,0,0,0,201819,187200,6018826.24,1080.79,32194.56
28268,67200,5710,82800,204251,0,0,0,204251,187200,4718592,1090.63,25241.6
29943,64200,7490,81000,206641,0,0,0,206641,188400,5001707.52,1103.65,26552.32
30077,65400,6500,82800,205284,0,0,0,205284,188400,5022679.04,1096.78,26654.72
,,,,,,,,,,,,
,,,,,,,,205009.5,187200,4902092.8,1097.59,26081.28
,,,,,,,,,,,1096.1445,
,,,,,,,,,,,10.76665685,
,,,,,,,,,,,0.009822297,
