'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
306670,19260,7380,38530,301492,0,0,0,301492,184200,50646220.8,1635.7,274800.64
307457,19240,7380,38540,303413,0,0,0,303413,184800,50971279.36,1641.55,275783.68
309580,19240,7370,38400,303120,0,0,0,303120,184200,50929336.32,1647.51,276776.96
311086,19090,7380,38200,306492,0,0,0,306492,184800,51495567.36,1657.95,278538.24
311209,19120,7390,38350,305503,0,0,0,305503,184800,51327795.2,1655.27,278087.68
310043,19250,7290,38760,303863,0,0,0,303863,184200,51044679.68,1649.33,277084.16
306916,19290,7300,38540,302478,0,0,0,302478,184800,50813992.96,1638.23,275220.48
311322,19100,7370,38260,305971,0,0,0,305971,184200,51401195.52,1663.78,279511.04
311669,19130,7430,38670,305859,0,0,0,305859,184200,51380224,1662.31,279265.28
312387,19200,7370,38690,305659,0,0,0,305659,184200,51348766.72,1661.73,279173.12
311667,19130,7380,38290,305769,0,0,0,305769,184200,51369738.24,1662.47,279296
311362,19290,7400,38990,303921,0,0,0,303921,184800,51055165.44,1642.52,275947.52
309998,19290,7270,38860,303027,0,0,0,303027,183600,50908364.8,1647.98,276858.88
311716,19180,7400,38410,305509,0,0,0,305509,184200,51327795.2,1660.14,278906.88
308180,19360,7390,38830,300818,0,0,0,300818,184200,50541363.2,1632.95,274339.84
312873,19130,7330,38660,306743,0,0,0,306743,183600,51537510.4,1668.23,280258.56
307858,19290,7350,38370,302710,0,0,0,302710,184200,50855936,1645.62,276469.76
312401,19050,7350,38100,307938,0,0,0,307938,184200,51736739.84,1674.01,281231.36
310073,19270,7340,38650,302806,0,0,0,302806,183600,50866421.76,1647.02,276695.04
306824,19450,7340,38500,300336,0,0,0,300336,184200,50457477.12,1632.37,274237.44
,,,,,,,,,,,,
,,,,,,,,303892,184200,51049922.56,1648.655,276971.52
