'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
21913,9440,350.42,12120,21913,0,0,0,219092,180000,3659530.24,1216.38,20316.16
21824,9400,286.6,11380,21824,0,0,0,218882,180000,3649044.48,1215.26,20234.24
21934,9400,245.25,11320,21934,0,0,0,218975,180000,3659530.24,1215.75,20336.64
21967,9460,392.66,12890,21967,0,0,0,219534,180000,3670016,1218.88,20367.36
21884,9370,305.93,11130,21884,0,0,0,218938,180000,3659530.24,1215.52,20285.44
22003,9440,345.27,12780,22003,0,0,0,219220,180000,3670016,1217.12,20398.08
22042,9470,458.63,13050,22042,0,0,0,219476,180000,3680501.76,1218.55,20439.04
21907,9430,329.42,11960,21907,0,0,0,219138,180000,3659530.24,1216.67,20316.16
21878,9380,329.81,11460,21878,0,0,0,218665,180000,3649044.48,1214.06,20285.44
21856,9400,313.85,11760,21856,0,0,0,218900,180000,3649044.48,1215.32,20264.96
,,,,,,,,,,,,
,,,,,,,,,,,1216.065,20316.16
