'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
922434,6900,2840,27050,893236,0.03,0.25,5,893236,184200,150061711.4,4845.27,814008.32
955627,6690,2680,24590,927330,0.03,0.24,5,927330,184200,155786936.3,5041.86,847032.32
932643,6830,2790,26520,901415,0.04,0.28,5,901415,184200,151435345.9,4900.86,823347.2
932287,6900,2960,31000,898042,0.04,0.28,5,898042,183600,150869114.9,4884.72,820633.6
946120,6760,2720,25320,917381,0.03,0.25,5,917381,184200,154119700.5,4985.25,837519.36
924955,6890,2760,27920,899620,0.03,0.23,5,899620,184200,151131258.9,4881.16,820039.68
925560,6900,2810,26270,897565,0.03,0.25,5,897565,184200,150795714.6,4872.91,818647.04
961389,6670,2600,22840,931245,0.03,0.27,5,931245,184200,156447539.2,5055.71,849356.8
930895,6860,2790,27370,900948,0.03,0.28,5,900948,186000,151361945.6,4847.18,814325.76
954282,6600,2520,24330,935300,0.04,0.29,5,935300,184800,157129113.6,5059.01,849909.76
925684,6900,2890,27790,896526,0.04,0.29,5,896526,184200,150617456.6,4865.21,817356.8
925730,6890,2900,28840,898197,0.03,0.24,5,898197,186600,150900572.2,4806.04,807413.76
937932,6890,2870,27630,901174,0.03,0.27,5,901174,184200,151393402.9,4896.91,822681.6
917164,6970,2930,29320,884393,0.03,0.26,5,884393,184800,148583219.2,4785.22,803911.68
948197,6780,2770,25490,918901,0.04,0.3,5,918901,183600,154371358.7,4996.93,839485.44
956351,6740,2750,28070,924512,0.03,0.27,5,924512,183600,155315077.1,5027.43,844605.44
929019,6960,3010,30460,892477,0.03,0.27,5,892477,184200,149935882.2,4851.91,815124.48
951143,6820,2860,28480,916586,0.03,0.26,5,916586,184800,153983385.6,4964.04,833955.84
966059,6570,2480,22240,948043,0.03,0.26,5,948043,185400,159268208.6,5115.35,859381.76
955378,6700,2670,23330,926958,0.04,0.29,5,926958,184200,155724021.8,5039.1,846571.52
,,,,,,,,,,,,
,,,,,,,,901294.5,184200,151414374.4,4898.885,823014.4
