'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
0,0,0,0,561,0,0,0,13287,184800,93685.76,71.57,506.34
0,0,0,0,596,0,0,0,13798,189000,99532.8,74.25,526.18
0,0,0,0,651,0,0,0,14104,186000,108718.08,75.69,584.89
0,0,0,0,629,0,0,0,14021,187200,105041.92,75.53,560.83
0,0,0,0,569,0,0,0,14347,184200,95027.2,77.37,516.08
0,0,0,0,600,0,0,0,13711,185400,100198.4,73.91,540.25
0,0,0,0,682,0,0,0,15285,185400,113889.28,82.33,615
0,0,0,0,614,0,0,0,14307,185400,102533.12,77.05,552.42
0,0,0,0,668,0,0,0,14323,187200,111554.56,76.89,595.1
0,0,0,0,725,0,0,0,14424,186000,121077.76,77.72,650.61
0,0,0,0,649,0,0,0,13980,186000,108380.16,75.34,581.93
0,0,0,0,671,0,0,0,14234,185400,112056.32,76.72,603.73
0,0,0,0,464,0,0,0,13642,184800,77486.08,73.57,419.59
0,0,0,0,579,0,0,0,13014,192000,96696.32,69.78,504.27
0,0,0,0,753,0,0,0,14247,186600,125747.2,76.63,673.98
0,0,0,0,674,0,0,0,14362,184800,112558.08,77.4,609.59
0,0,0,0,568,0,0,0,14271,186600,94853.12,76.76,507.52
0,0,0,0,559,0,0,0,14332,186000,93358.08,77.21,502.51
0,0,0,0,618,0,0,0,14690,186000,103208.96,79.15,554.87
0,0,0,0,639,0,0,0,14737,185400,106711.04,79.27,576.29
,,,,,,,,,,,,
,,,,,,,,14259,186000,104125.44,76.74,557.85
,,,,,,,,,,,76.207,
,,,,,,,,,,,2.751799603,
,,,,,,,,,,,0.036109539,
