'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
1002,5000,7.55,5120,3997,0,0,0,15947,186600,563578.88,84.75,11950.08
1017,5000,21.89,5230,3350,0,0,0,15918,188400,472350.72,84.84,11970.56
1346,5000,2.38,5030,4231,0,0,0,16955,187800,596572.16,89.93,12687.36
1204,5000,7,5100,3908,0,0,0,16338,187800,551024.64,87.08,12288
1712,5000,1.08,5010,4245,0,0,0,16036,187800,598548.48,84.73,11950.08
1072,5000,5.55,5090,3625,0,0,0,16127,188400,511129.6,85.88,12113.92
1423,5010,35.1,5400,4529,0,0,0,18050,187800,638586.88,96.07,13547.52
1911,5000,8.86,5120,5940,0,0,0,17344,190200,837539.84,91.76,12933.12
1400,5010,27.92,5470,4786,0,0,0,15623,187800,674826.24,82.45,11632.64
1329,5000,9.9,5300,4310,0,0,0,16479,187200,607713.28,87.72,12359.68
925,5000,18.93,5310,4409,0,0,0,16361,187200,621670.4,87.01,12277.76
1342,5010,43.46,5970,4479,0,0,0,17720,187200,631541.76,94.1,13281.28
921,5000,2.27,5030,4275,0,0,0,16389,187800,602777.6,86.83,12236.8
1012,5000,18.21,5290,3600,0,0,0,15258,188400,507596.8,80.88,11397.12
1042,5000,4.09,5070,3860,0,0,0,15246,187800,544256,81.16,11448.32
947,5000,20.97,5360,3823,0,0,0,16507,189000,539043.84,87.21,12298.24
1116,5000,16.28,5300,3709,0,0,0,15005,187200,522967.04,79.64,11233.28
1095,5000,9.52,5140,3531,0,0,0,15751,188400,497868.8,83.1,11714.56
1206,5000,22.13,5300,3840,0,0,0,16797,187200,541440,89.73,12656.64
1538,5000,28.55,5580,4982,0,0,0,16568,189600,702464,87.67,12359.68
,,,,,,,,,,,,
,,,,,,,,16349.5,187800,580075.52,86.92,12257.28
,,,,,,,,,,,86.627,
,,,,,,,,,,,4.276078011,
,,,,,,,,,,,0.049361954,
