'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
242527,23940,9150,45760,242527,0,0,0,242527,184200,40747663.36,1314.97,220917.76
249253,23400,8840,44570,249253,0,0,0,249253,184200,41869639.68,1354.6,227573.76
248589,23500,8950,44710,248589,0,0,0,248589,185400,41764782.08,1341.66,225402.88
244671,23770,8720,44060,244671,0,0,0,244671,183600,41104179.2,1330.7,223559.68
243646,23850,8980,45160,243646,0,0,0,243646,184200,40936407.04,1324.64,222535.68
247277,23610,8970,44930,247277,0,0,0,247277,184200,41544581.12,1344.32,225843.2
244034,23710,9010,45120,244034,0,0,0,244034,183600,40999321.6,1327.27,222986.24
244693,23750,8990,44750,244693,0,0,0,244693,184200,41104179.2,1330.03,223447.04
244901,23800,9100,45410,244901,0,0,0,244901,184200,41146122.24,1331.46,223682.56
247825,23410,8780,43750,247825,0,0,0,247825,184200,41638952.96,1344.67,225904.64
244670,23770,8990,45250,244670,0,0,0,244670,184200,41104179.2,1327.78,223068.16
241533,24040,9100,46050,241533,0,0,0,241533,184800,40579891.2,1307.78,219709.44
244506,23720,9060,45030,244506,0,0,0,244506,184200,41072721.92,1327.72,223057.92
248320,23480,8910,44670,248320,0,0,0,248320,184200,41722839.04,1345.93,226119.68
246297,23600,8960,44820,246297,0,0,0,246297,183600,41376808.96,1339.62,225054.72
241609,24110,9270,46690,240372,0,0,0,240372,183600,40380661.76,1307.26,219617.28
243961,23850,9010,46080,243951,0,0,0,243951,184200,40988835.84,1325.27,222648.32
246169,23610,9010,45040,246169,0,0,0,246169,185400,41355837.44,1327.15,222965.76
244722,23720,9050,45190,244722,0,0,0,244722,184800,41114664.96,1323.28,222310.4
245582,23730,9020,45710,245582,0,0,0,245582,184800,41261465.6,1329.96,223436.8
,,,,,,,,,,,,
,,,,,,,,244707.5,184200,41109422.08,1328.87,223252.48
