'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
11218,85200,68400,180000,12702,0,0,0,44428,188400,1793064.96,235.11,33146.88
9439,94800,70800,180000,10122,0,0,0,47462,188400,1426063.36,251.18,35420.16
10986,82200,73800,177600,12371,0,0,0,47262,189600,1740636.16,250.42,35317.76
12026,91800,68400,180000,12603,0,0,0,47021,191400,1772093.44,247.52,34897.92
11171,93600,70800,178800,11672,0,0,0,48149,187200,1646264.32,256.44,36147.2
10777,93000,69000,180000,11038,0,0,0,45274,187800,1551892.48,241.2,34007.04
8991,96600,68400,180000,10080,0,0,0,46659,188400,1426063.36,247.26,34867.2
11064,95400,64800,180000,11341,0,0,0,48527,190800,1604321.28,255.41,36003.84
12155,89400,69000,177600,12899,0,0,0,45751,189600,1814036.48,241.52,34048
12194,72600,75000,177600,13916,0,0,0,48301,190200,1960837.12,255.88,36075.52
10126,99600,60600,169800,10279,0,0,0,45190,187200,1447034.88,240.63,33935.36
10459,85200,72000,180000,11663,0,0,0,45543,187800,1646264.32,241.04,33976.32
11570,95400,61800,172800,11627,0,0,0,44907,189000,1635778.56,238.03,33556.48
12944,86400,73200,180000,13916,0,0,0,48239,188400,1960837.12,254.98,35962.88
10191,90000,67800,180000,10784,0,0,0,45886,188400,1520435.2,244.03,34396.16
10230,99000,55800,169800,10331,0,0,0,45148,189600,1457520.64,238.99,33689.6
10624,85800,70800,180000,11495,0,0,0,46373,188400,1625292.8,245.03,34560
12280,90600,64200,177600,12319,0,0,0,48243,189600,1740636.16,256.12,36106.24
11032,92400,71400,180000,11514,0,0,0,48246,189000,1625292.8,255.01,35952.64
10723,98400,65400,179400,10850,0,0,0,46172,188400,1530920.96,245.52,34621.44
,,,,,,,,,,,,
,,,,,,,,46516,188400,1630535.68,246.39,34744.32
