'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
634,10000,13.41,10300,1695,0,0,0,6852,185400,238991.36,36.34,5130.24
613,10010,30.17,10240,1728,0,0,0,7047,188400,243650.56,37.34,5253.12
1127,10000,5.22,10070,2370,0,0,0,7196,189600,334172.16,38.17,5386.24
647,10010,25.11,10300,1738,0,0,0,7076,187800,245053.44,37.49,5283.84
557,10000,18.99,10260,1990,0,0,0,7653,189000,280586.24,40.71,5744.64
705,10010,55.13,10510,1964,0,0,0,6481,186000,276920.32,34.49,4853.76
355,10000,2.46,10030,1549,0,0,0,6784,188400,218408.96,35.94,5068.8
650,10000,6.34,10080,1809,0,0,0,7350,189600,255068.16,38.94,5488.64
572,10000,4.31,10050,1873,0,0,0,6983,189600,264089.6,37,5222.4
317,10000,5.97,10050,1504,0,0,0,6848,188400,212060.16,36.32,5120
545,10000,5.84,10040,1654,0,0,0,6934,187200,233216,36.76,5181.44
491,10000,5.4,10050,1638,0,0,0,6534,187200,230952.96,34.63,4894.72
455,10000,15.37,10260,1711,0,0,0,6768,190200,241254.4,35.81,5048.32
500,10000,5.14,10090,1533,0,0,0,6284,187200,216156.16,33.44,4710.4
469,10010,19.93,10270,1637,0,0,0,7141,189000,230819.84,37.85,5335.04
631,10010,42.03,10430,1655,0,0,0,6715,188400,233359.36,35.62,5017.6
809,10000,9.48,10180,2344,0,0,0,7411,190200,330506.24,39.16,5519.36
723,10020,71.76,10540,1983,0,0,0,7020,190200,279603.2,37.12,5232.64
644,10000,8.71,10140,1933,0,0,0,6520,188400,272558.08,34.61,4874.24
467,10010,33.87,10520,1527,0,0,0,7151,187200,215306.24,38.03,5355.52
,,,,,,,,,,,,
,,,,,,,,6958.5,188400,242452.48,36.88,5201.92
