'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
980664,1110,209.6,2150,980664,0.32,0.47,1,980664,180600,164752261.1,5434.72,912261.12
1005858,1080,201.55,2220,1005743,0.38,0.49,1,1005743,180600,168967536.6,5574.24,933232.64
989829,1100,206.79,2330,989700,0.34,0.47,1,989700,180600,166272696.3,5484.41,922746.88
985721,1100,215.7,2490,984786,0.34,0.47,1,984786,180600,165444321.3,5457.88,912261.12
979477,1110,213.13,2280,979427,0.33,0.47,1,979427,180600,164542545.9,5427.52,912261.12
988060,1100,199.26,2150,988060,0.32,0.47,1,988060,180600,165989580.8,5475.92,922746.88
993036,1090,208.16,2380,992959,0.35,0.48,1,992959,180600,166817955.8,5503.04,922746.88
969721,1120,214.8,2460,969666,0.26,0.44,1,969666,180600,162906767.4,5373.41,901775.36
959073,1140,267.21,3760,950940,0.25,0.43,1,950940,180600,159761039.4,5270.07,885370.88
982288,1110,211.4,2540,981716,0.32,0.46,1,981716,180600,164930519,5440.55,912261.12
,,,,,,,,,,,,
,,,,,,,,,,,5449.215,912261.12
