'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
0,0,0,0,0,0,0,0,321,185400,0,1.72,0
0,0,0,0,0,0,0,0,1101,184200,0,5.93,0
0,0,0,0,0,0,0,0,861,184800,0,4.62,0
0,0,0,0,0,0,0,0,868,185400,0,4.68,0
0,0,0,0,0,0,0,0,634,185400,0,3.4,0
0,0,0,0,0,0,0,0,830,184800,0,4.46,0
0,0,0,0,0,0,0,0,525,188400,0,2.81,0
0,0,0,0,0,0,0,0,689,185400,0,3.71,0
0,0,0,0,0,0,0,0,753,185400,0,4.06,0
0,0,0,0,0,0,0,0,706,187200,0,3.8,0
0,0,0,0,0,0,0,0,583,184800,0,3.14,0
0,0,0,0,0,0,0,0,855,186000,0,4.62,0
0,0,0,0,0,0,0,0,739,184800,0,3.96,0
0,0,0,0,0,0,0,0,837,185400,0,4.52,0
0,0,0,0,0,0,0,0,649,187200,0,3.5,0
0,0,0,0,0,0,0,0,1441,426600,0,7.72,0
0,0,0,0,0,0,0,0,841,184800,0,4.53,0
0,0,0,0,0,0,0,0,888,186000,0,4.78,0
0,0,0,0,0,0,0,0,467,184800,0,2.49,0
0,0,0,0,0,0,0,0,850,185400,0,4.59,0
,,,,,,,,,,,,
,,,,,,,,791.5,185400,0,4.26,0
,,,,,,,,,,,4.152,
,,,,,,,,,,,1.265437723,
,,,,,,,,,,,0.304777872,
