'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
839896,7590,2720,29980,812748,0,0.04,1,812748,184800,136545566.7,4392.17,737884.16
847992,7450,2650,28300,823836,0,0.03,1,823836,184200,138401546.2,4477.93,752291.84
860028,7400,2670,29550,833944,0,0.02,1,833944,184200,140100239.4,4534.66,761825.28
862038,7460,2790,30910,831075,0,0.02,1,831075,184200,139617894.4,4518.85,759162.88
877186,7140,2310,27970,860160,0,0.02,1,860160,185400,144504258.6,4644.23,780226.56
858481,7400,2640,30520,832900,0,0.02,1,832900,183600,139921981.4,4529.28,760924.16
870879,7350,2600,27710,841124,0,0.02,1,841124,184200,141306101.8,4573.7,768378.88
847914,7580,2790,29820,817457,0,0.03,1,817457,184200,137331998.7,4444.87,746741.76
857838,7360,2600,27210,835256,0,0.03,1,835256,184200,140320440.3,4540.35,762777.6
861575,7370,2660,27990,837496,0,0.04,1,837496,184200,140697927.7,4552.93,764897.28
865065,7160,2140,21930,850667,0,0.02,1,850667,184200,142910423,4625.07,777011.2
860205,7390,2620,29430,837567,0,0.03,1,837567,184200,140708413.4,4552.81,764866.56
853762,7370,2600,26590,832471,0,0.03,1,832471,184200,139859066.9,4525.86,760340.48
844952,7580,2760,30000,814773,0,0.04,1,814773,184200,136881111,4428.94,744058.88
856935,7430,2600,31090,831680,0,0.04,1,831680,183600,139722752,4522.58,759797.76
857477,7390,2700,29560,831767,0,0.04,1,831767,184200,139733237.8,4516.18,758722.56
861721,7410,2750,31370,832095,0,0.03,1,832095,183600,139796152.3,4525.46,760279.04
855682,7380,2590,29770,833091,0,0.04,1,833091,184200,139963924.5,4524.19,760064
854608,7420,2650,28160,829222,0,0.02,1,829222,184200,139313807.4,4508.08,757360.64
880383,7230,2580,27710,853394,0,0.04,1,853394,184200,143371796.5,4638.8,779315.2
,,,,,,,,,,,,
,,,,,,,,832685.5,184200,139890524.2,4525.66,760309.76
