'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
126195,9840,7850,30810,126155,1.41,1.99,10,491917,189000,17794334.72,2616.64,368957.44
131646,9360,7400,24290,131514,1.44,2,10,496476,187200,18559795.2,2637.85,371937.28
105891,11210,10050,57600,105783,1.7,2.07,10,403979,187800,14931722.24,2140.52,301813.76
122368,10670,7050,28540,122336,1.14,1.87,10,545071,189000,17259560.96,2896.43,408391.68
116723,10910,8380,41370,116639,1.15,1.87,10,567586,186600,16462643.2,3014.07,424980.48
117674,11060,7120,25370,117630,1.06,1.83,10,547295,187800,16588472.32,2901.83,409159.68
136565,9810,7040,30420,136554,1.26,1.93,10,501611,189000,19262341.12,2675.53,377251.84
120564,10100,7190,30320,120506,1.24,1.91,10,508829,187200,16997416.96,2699.51,380631.04
113560,10880,6030,28640,113511,0.84,1.69,10,506667,190200,16011755.52,2676.42,377384.96
139593,9800,7080,28140,139518,1.27,1.93,10,514889,189600,19681771.52,2725.43,384286.72
162784,8650,7340,69000,162740,1.6,2.05,10,531321,189600,22953328.64,2826.57,398530.56
112227,10690,6930,28040,112170,1.08,1.84,10,512061,187800,15823011.84,2711.74,382361.6
178751,8530,8420,36650,178696,1.83,2.1,10,540060,189600,25207767.04,2867.98,404377.6
132619,9780,6620,24200,132583,1.18,1.89,10,540337,187800,18696110.08,2869.34,404572.16
126137,9930,5990,25500,126071,0.99,1.79,10,490441,187800,17783848.96,2608.76,367841.28
128599,10520,7440,37410,128530,1.2,1.9,10,547582,186600,18129879.04,2903.5,409395.2
142748,10100,6930,29310,142707,1.2,1.9,10,544990,189000,20132659.2,2883.99,406650.88
141676,10020,7590,43830,141637,1.3,1.95,10,512268,189600,19975372.8,2714.64,382771.2
145143,9760,7820,34780,145063,1.37,1.98,10,550293,187200,20468203.52,2921.55,411944.96
140613,9800,7190,26450,140595,1.25,1.92,10,520021,189600,19828572.16,2762.14,389457.92
,,,,,,,,,,,,
,,,,,,,,517455,188400,18344837.12,2743.785,386872.32
