'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
135829,9830,7080,28550,135747,1.24,1.92,10,538659,187800,19146997.76,2851.71,402094.08
137210,9920,7370,30850,137088,1.24,1.92,10,540137,190200,19346227.2,2842.32,400783.36
126036,10910,6190,24790,125993,0.89,1.72,10,585957,189600,17773363.2,3111.59,438732.8
132668,10130,6080,29520,132598,0.96,1.77,10,527289,190200,18706595.84,2787.42,393021.44
133177,9850,7360,31730,133119,1.28,1.94,10,536247,189600,18779996.16,2841.3,400619.52
145302,10700,7030,26110,145214,1.07,1.83,10,709631,187200,20489175.04,3751.15,528916.48
136645,10040,6500,28120,136630,1.09,1.84,10,612269,188400,19272826.88,3243.27,457308.16
147168,9530,6890,26040,147139,1.25,1.93,10,603715,189600,20751319.04,3194.35,450396.16
138751,10290,6910,29140,138715,1.09,1.84,10,570968,187800,19566428.16,3022.73,426209.28
129687,10270,6160,23300,129640,1,1.79,10,521655,187800,18287165.44,2775.67,391362.56
152311,9280,7020,27120,152242,1.34,1.96,10,549982,191400,21474836.48,2883.24,406528
196600,8930,7770,80400,196407,1.56,2.04,10,606120,189600,27713863.68,3200.12,451225.6
180303,9250,7470,35020,180259,1.49,2.02,10,590582,189600,25427968,3130.44,441395.2
210079,8840,8490,44640,210046,1.71,2.08,10,612845,190200,29622272,3248.62,458055.68
145953,9860,6610,22030,145868,1.16,1.88,10,588005,187800,20583546.88,3112.6,438876.16
133374,10510,6220,25830,133351,0.92,1.74,10,539992,190200,18811453.44,2839.92,400435.2
130282,10740,6980,35240,130228,0.95,1.76,10,556545,187200,18371051.52,2948.19,415703.04
143736,10210,6560,27430,143675,1.05,1.82,10,611360,190200,20268974.08,3233.81,455966.72
142834,9470,6800,30490,142785,1.24,1.92,10,540691,188400,20143144.96,2872.15,404981.76
151946,9270,6870,26900,151876,1.33,1.96,10,537638,190200,21422407.68,2853.71,402370.56
,,,,,,,,,,,,
,,,,,,,,563756.5,189600,19854786.56,2985.46,420956.16
