'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
683,7500,9,7640,2726,0,0,0,9374,190200,384368.64,49.68,7004.16
531,7500,1.1,7520,1733,0,0,0,8012,189000,244357.12,42.39,5969.92
630,7510,30.76,7900,1777,0,0,0,8410,188400,250552.32,44.6,6287.36
486,7500,1.72,7520,1795,0,0,0,8472,187800,253091.84,45.13,6359.04
722,7500,2.73,7560,2292,0,0,0,8230,186600,323174.4,43.41,6133.76
719,7500,10.71,7690,2329,0,0,0,8250,190200,328386.56,43.65,6154.24
525,7510,46.42,8260,1605,0,0,0,8187,189000,226304,43.25,6103.04
663,7500,2.61,7550,1982,0,0,0,8285,189600,279459.84,43.78,6184.96
592,7500,13.95,7690,2069,0,0,0,8456,190200,291727.36,44.71,6307.84
809,7500,1.95,7520,2432,0,0,0,8541,189000,342917.12,45.33,6379.52
500,7500,14.34,7670,2058,0,0,0,8111,187200,290181.12,43.11,6082.56
750,7500,14.35,7590,2098,0,0,0,8976,187200,295813.12,47.62,6717.44
496,7500,14.16,7680,1768,0,0,0,7760,189000,249292.8,41.39,5836.8
567,7500,14.24,7720,1659,0,0,0,7520,187800,233922.56,39.47,5570.56
836,7500,14.13,7840,2496,0,0,0,8078,190200,351938.56,42.85,6041.6
824,7500,22.97,7830,2360,0,0,0,8778,190200,332759.04,46.3,6533.12
762,7500,15.85,7700,2413,0,0,0,9175,187200,340234.24,48.76,6881.28
884,7500,31.6,8070,2612,0,0,0,8290,188400,368291.84,43.83,6174.72
710,7500,3.78,7540,2462,0,0,0,8618,188400,347146.24,45.75,6451.2
720,7500,13.61,7740,2286,0,0,0,7947,189000,322324.48,42.02,5918.72
,,,,,,,,,,,,
,,,,,,,,8287.5,189000,309068.8,43.805,6179.84
,,,,,,,,,,,44.3515,
,,,,,,,,,,,2.45899268,
,,,,,,,,,,,0.055443281,
