'latency_count','latency_avg','latency_stdev','latency_max','req_count','req_avg','req_stdev','req_max', 'Total requests','duration','read', 'reqests/sec', 'transfers/sec'
19729.0,53400.0,7420.0,75000.0,19729.0,0.0,0.0,0.0,267838.0,185400.0,3292528.64,1442.39,17766.4
19384.0,53400.0,7080.0,80400.0,19384.0,0.0,0.0,0.0,270548.0,185400.0,3240099.84,1455.77,17459.2
20883.0,53400.0,7130.0,65400.0,20883.0,0.0,0.0,0.0,281373.0,184800.0,3491758.08,1516.1100000000001,18862.08
18559.0,52800.0,7270.0,91800.0,18559.0,0.0,0.0,0.0,260459.0,185400.0,3103784.96,1402.74,16742.4
20444.0,52800.0,7060.0,61800.0,20444.0,0.0,0.0,0.0,320051.0,186600.0,3418357.76,1718.9399999999998,18309.12
19019.0,53400.0,7310.0,73800.0,19019.0,0.0,0.0,0.0,262096.0,185400.0,3177185.28,1411.2299999999998,17121.28
18701.0,53400.0,7630.0,87600.0,18701.0,0.0,0.0,0.0,265239.0,185400.0,3124756.48,1427.91,16855.04
20841.0,52800.0,6920.0,61800.0,20841.0,0.0,0.0,0.0,279771.0,186000.0,3481272.32,1505.1499999999996,18728.96
19989.0,52800.0,7130.0,67200.0,19989.0,0.0,0.0,0.0,317355.0,185400.0,3334471.68,1709.22,18032.64
20755.0,53400.0,7150.0,68400.0,20755.0,0.0,0.0,0.0,291652.0,186000.0,3470786.56,1570.4199999999998,18647.04
21041.0,53400.0,6910.0,61800.0,21041.0,0.0,0.0,0.0,313134.0,186000.0,3512729.6,1688.24,18903.04
19990.0,53400.0,7360.0,79200.0,19990.0,0.0,0.0,0.0,273260.0,185400.0,3334471.68,1468.79,18022.4
21254.0,52800.0,7130.0,60600.0,21254.0,0.0,0.0,0.0,293351.0,185400.0,3544186.88,1579.2400000000005,19159.04
19799.0,53400.0,7260.0,78000.0,19799.0,0.0,0.0,0.0,269750.0,184800.0,3303014.4,1453.27,17889.28
20638.0,53400.0,7060.0,61200.0,20638.0,0.0,0.0,0.0,279894.0,184800.0,3449815.04,1506.7500000000002,18647.04
19792.0,53400.0,6940.0,64200.0,19792.0,0.0,0.0,0.0,274525.0,186000.0,3303014.4,1478.6899999999998,17756.16
19349.0,52800.0,7210.0,74400.0,19349.0,0.0,0.0,0.0,296329.0,186000.0,3229614.08,1591.0700000000002,17397.76
18142.0,52800.0,7780.0,102600.0,18142.0,0.0,0.0,0.0,253810.0,186000.0,3030384.64,1365.6499999999996,16302.08
19831.0,52800.0,7470.0,73200.0,19831.0,0.0,0.0,0.0,265592.0,187200.0,3313500.16,1427.44,17664.0
19798.0,53400.0,7640.0,75600.0,19798.0,0.0,0.0,0.0,265661.0,186000.0,3303014.4,1428.8899999999999,17786.88
